"polymer_entity_id","pdb_id","entity_id","score"
"6A9Y_1","6A9Y","1",1.3990884666666665
"6AAM_1","6AAM","1",1.3990884666666665
"6AEC_1","6AEC","1",1.3990884666666665
"6AEZ_1","6AEZ","1",1.3990884666666665
"6AEZ_2","6AEZ","2",1.3990884666666665
"6AGO_1","6AGO","1",1.3990884666666665
"6AH0_35","6AH0","35",1.3990884666666665
"6AHD_20","6AHD","20",1.3990884666666665
"6AHD_27","6AHD","27",1.3990884666666665
"6AHD_42","6AHD","42",1.3990884666666665
"6AHR_11","6AHR","11",1.3990884666666665
"6AHU_2","6AHU","2",1.3990884666666665
"6AK6_1","6AK6","1",1.3990884666666665
"6AK9_1","6AK9","1",1.3990884666666665
"6AKH_1","6AKH","1",1.3990884666666665
"6ALJ_1","6ALJ","1",1.3990884666666665
"6ARU_1","6ARU","1",1.3990884666666665
"6AU6_1","6AU6","1",1.3990884666666665
"6AVO_2","6AVO","2",1.3990884666666665
"6AY2_1","6AY2","1",1.3990884666666665
"6AYE_1","6AYE","1",1.3990884666666665
"6AYG_1","6AYG","1",1.3990884666666665
"6B3J_4","6B3J","4",1.3990884666666665
"6B3Q_2","6B3Q","2",1.3990884666666665
"6B3X_1","6B3X","1",1.3990884666666665
"6B4W_1","6B4W","1",1.3990884666666665
"6B5H_1","6B5H","1",1.3990884666666665
"6B5P_3","6B5P","3",1.3990884666666665
"6B6U_1","6B6U","1",1.3990884666666665
"6BHC_1","6BHC","1",1.3990884666666665
"6BML_1","6BML","1",1.3990884666666665
"6BMN_1","6BMN","1",1.3990884666666665
"6BMN_2","6BMN","2",1.3990884666666665
"6BN9_2","6BN9","2",1.3990884666666665
"6BO9_1","6BO9","1",1.3990884666666665
"6BTN_1","6BTN","1",1.3990884666666665
"6BTO_1","6BTO","1",1.3990884666666665
"6BTQ_1","6BTQ","1",1.3990884666666665
"6BWI_1","6BWI","1",1.3990884666666665
"6BXI_1","6BXI","1",1.3990884666666665
"6BYN_1","6BYN","1",1.3990884666666665
"6C3O_2","6C3O","2",1.3990884666666665
"6C5A_1","6C5A","1",1.3990884666666665
"6C97_1","6C97","1",1.3990884666666665
"6C98_1","6C98","1",1.3990884666666665
"6CAJ_5","6CAJ","5",1.3990884666666665
"6CBY_1","6CBY","1",1.3990884666666665
"6CE7_1","6CE7","1",1.3990884666666665
"6CE9_1","6CE9","1",1.3990884666666665
"6CES_5","6CES","5",1.3990884666666665
"6CET_3","6CET","3",1.3990884666666665
"6CH9_3","6CH9","3",1.3990884666666665
"6CK9_3","6CK9","3",1.3990884666666665
"6CM9_6","6CM9","6",1.3990884666666665
"6CMO_1","6CMO","1",1.3990884666666665
"6CNN_1","6CNN","1",1.3990884666666665
"6CPR_2","6CPR","2",1.3990884666666665
"6CRK_2","6CRK","2",1.3990884666666665
"6CWA_1","6CWA","1",1.3990884666666665
"6CZO_1","6CZO","1",1.3990884666666665
"6D0M_1","6D0M","1",1.3990884666666665
"6D2P_3","6D2P","3",1.3990884666666665
"6D3O_1","6D3O","1",1.3990884666666665
"6D7S_1","6D7S","1",1.3990884666666665
"6D9X_1","6D9X","1",1.3990884666666665
"6DAI_1","6DAI","1",1.3990884666666665
"6DBM_1","6DBM","1",1.3990884666666665
"6DCX_1","6DCX","1",1.3990884666666665
"6DE7_3","6DE7","3",1.3990884666666665
"6DGF_1","6DGF","1",1.3990884666666665
"6DJL_1","6DJL","1",1.3990884666666665
"6DNO_1","6DNO","1",1.3990884666666665
"6DRD_10","6DRD","10",1.3990884666666665
"6DUM_1","6DUM","1",1.3990884666666665
"6DWM_1","6DWM","1",1.3990884666666665
"6E23_1","6E23","1",1.3990884666666665
"6E2F_1","6E2F","1",1.3990884666666665
"6E3Y_4","6E3Y","4",1.3990884666666665
"6E5U_1","6E5U","1",1.3990884666666665
"6E7B_2","6E7B","2",1.3990884666666665
"6E7P_1","6E7P","1",1.3990884666666665
"6EIH_1","6EIH","1",1.3990884666666665
"6EIX_1","6EIX","1",1.3990884666666665
"6EJG_1","6EJG","1",1.3990884666666665
"6EN4_3","6EN4","3",1.3990884666666665
"6EOP_1","6EOP","1",1.3990884666666665
"6EOS_1","6EOS","1",1.3990884666666665
"6EP4_1","6EP4","1",1.3990884666666665
"6EQP_1","6EQP","1",1.3990884666666665
"6EQQ_1","6EQQ","1",1.3990884666666665
"6EZ8_1","6EZ8","1",1.3990884666666665
"6EZQ_1","6EZQ","1",1.3990884666666665
"6FAX_2","6FAX","2",1.3990884666666665
"6FCV_2","6FCV","2",1.3990884666666665
"6FEC_9","6FEC","9",1.3990884666666665
"6FF3_2","6FF3","2",1.3990884666666665
"6FF4_16","6FF4","16",1.3990884666666665
"6FF7_16","6FF7","16",1.3990884666666665
"6FZW_1","6FZW","1",1.3990884666666665
"6G2H_1","6G2H","1",1.3990884666666665
"6G2I_1","6G2I","1",1.3990884666666665
"6G2N_1","6G2N","1",1.3990884666666665
"6G4W_27","6G4W","27",1.3990884666666665
"6G51_37","6G51","37",1.3990884666666665
"6G5P_1","6G5P","1",1.3990884666666665
"6G79_4","6G79","4",1.3990884666666665
"6G8R_2","6G8R","2",1.3990884666666665
"6GBI_1","6GBI","1",1.3990884666666665
"6GC1_1","6GC1","1",1.3990884666666665
"6GCT_1","6GCT","1",1.3990884666666665
"6GG3_1","6GG3","1",1.3990884666666665
"6GG4_1","6GG4","1",1.3990884666666665
"6GHM_1","6GHM","1",1.3990884666666665
"6GI6_1","6GI6","1",1.3990884666666665
"6GQJ_1","6GQJ","1",1.3990884666666665
"6GVJ_1","6GVJ","1",1.3990884666666665
"6GYR_1","6GYR","1",1.3990884666666665
"6H0G_2","6H0G","2",1.3990884666666665
"6H25_1","6H25","1",1.3990884666666665
"6HA3_1","6HA3","1",1.3990884666666665
"6HN4_1","6HN4","1",1.3990884666666665
"6HN5_3","6HN5","3",1.3990884666666665
"6HTP_8","6HTP","8",1.3990884666666665
"6HUO_3","6HUO","3",1.3990884666666665
"6HUQ_8","6HUQ","8",1.3990884666666665
"6HUV_8","6HUV","8",1.3990884666666665
"6HVV_8","6HVV","8",1.3990884666666665
"6HVW_8","6HVW","8",1.3990884666666665
"6HY7_1","6HY7","1",1.3990884666666665
"6HYS_1","6HYS","1",1.3990884666666665
"6HYT_1","6HYT","1",1.3990884666666665
"6I1S_1","6I1S","1",1.3990884666666665
"6I35_1","6I35","1",1.3990884666666665
"6I9J_1","6I9J","1",1.3990884666666665
"6I9R_36","6I9R","36",1.3990884666666665
"6IAP_1","6IAP","1",1.3990884666666665
"6ICZ_25","6ICZ","25",1.3990884666666665
"6ID1_29","6ID1","29",1.3990884666666665
"6ID1_4","6ID1","4",1.3990884666666665
"6IL3_1","6IL3","1",1.3990884666666665
"6ILM_5","6ILM","5",1.3990884666666665
"6IP6_53","6IP6","53",1.3990884666666665
"6IP8_4","6IP8","4",1.3990884666666665
"6IPD_1","6IPD","1",1.3990884666666665
"6IPH_1","6IPH","1",1.3990884666666665
"6IPK_1","6IPK","1",1.3990884666666665
"6IRF_2","6IRF","2",1.3990884666666665
"6ITT_1","6ITT","1",1.3990884666666665
"6J21_1","6J21","1",1.3990884666666665
"6J6X_2","6J6X","2",1.3990884666666665
"6J74_2","6J74","2",1.3990884666666665
"6J7X_2","6J7X","2",1.3990884666666665
"6J8H_2","6J8H","2",1.3990884666666665
"6J8I_2","6J8I","2",1.3990884666666665
"6JV9_1","6JV9","1",1.3990884666666665
"6JVB_1","6JVB","1",1.3990884666666665
"6K4J_1","6K4J","1",1.3990884666666665
"6K72_4","6K72","4",1.3990884666666665
"6K7I_1","6K7I","1",1.3990884666666665
"6K7K_1","6K7K","1",1.3990884666666665
"6K9K_1","6K9K","1",1.3990884666666665
"6KAK_1","6KAK","1",1.3990884666666665
"6KAM_1","6KAM","1",1.3990884666666665
"6KAN_1","6KAN","1",1.3990884666666665
"6KAY_1","6KAY","1",1.3990884666666665
"6KAZ_1","6KAZ","1",1.3990884666666665
"6KB2_1","6KB2","1",1.3990884666666665
"6KB3_1","6KB3","1",1.3990884666666665
"6KB5_1","6KB5","1",1.3990884666666665
"6KB7_1","6KB7","1",1.3990884666666665
"6KDF_2","6KDF","2",1.3990884666666665
"6KDY_2","6KDY","2",1.3990884666666665
"6KID_1","6KID","1",1.3990884666666665
"6KIE_1","6KIE","1",1.3990884666666665
"6KIV_11","6KIV","11",1.3990884666666665
"6KIW_10","6KIW","10",1.3990884666666665
"6KIW_8","6KIW","8",1.3990884666666665
"6KKE_1","6KKE","1",1.3990884666666665
"6KKT_1","6KKT","1",1.3990884666666665
"6KO2_1","6KO2","1",1.3990884666666665
"6KPC_1","6KPC","1",1.3990884666666665
"6KQU_1","6KQU","1",1.3990884666666665
"6KQY_1","6KQY","1",1.3990884666666665
"6KR7_1","6KR7","1",1.3990884666666665
"6KWY_15","6KWY","15",1.3990884666666665
"6KXX_1","6KXX","1",1.3990884666666665
"6KXY_1","6KXY","1",1.3990884666666665
"6KYP_1","6KYP","1",1.3990884666666665
"6KZO_1","6KZO","1",1.3990884666666665
"6L1M_1","6L1M","1",1.3990884666666665
"6L36_1","6L36","1",1.3990884666666665
"6L37_1","6L37","1",1.3990884666666665
"6L38_1","6L38","1",1.3990884666666665
"6L4K_1","6L4K","1",1.3990884666666665
"6L54_1","6L54","1",1.3990884666666665
"6L7T_1","6L7T","1",1.3990884666666665
"6LMK_2","6LMK","2",1.3990884666666665
"6LOS_3","6LOS","3",1.3990884666666665
"6LQA_1","6LQA","1",1.3990884666666665
"6LRJ_1","6LRJ","1",1.3990884666666665
"6LRK_1","6LRK","1",1.3990884666666665
"6LRL_1","6LRL","1",1.3990884666666665
"6LX4_1","6LX4","1",1.3990884666666665
"6LX8_1","6LX8","1",1.3990884666666665
"6LX9_1","6LX9","1",1.3990884666666665
"6LXA_1","6LXA","1",1.3990884666666665
"6LXB_1","6LXB","1",1.3990884666666665
"6LXD_1","6LXD","1",1.3990884666666665
"6LZ0_1","6LZ0","1",1.3990884666666665
"6LZC_1","6LZC","1",1.3990884666666665
"6M1I_5","6M1I","5",1.3990884666666665
"6M23_1","6M23","1",1.3990884666666665
"6M33_1","6M33","1",1.3990884666666665
"6M3C_2","6M3C","2",1.3990884666666665
"6M49_2","6M49","2",1.3990884666666665
"6M4N_2","6M4N","2",1.3990884666666665
"6M5D_1","6M5D","1",1.3990884666666665
"6M7U_1","6M7U","1",1.3990884666666665
"6MAC_1","6MAC","1",1.3990884666666665
"6MBZ_1","6MBZ","1",1.3990884666666665
"6MCO_3","6MCO","3",1.3990884666666665
"6MDT_4","6MDT","4",1.3990884666666665
"6MET_3","6MET","3",1.3990884666666665
"6MI2_3","6MI2","3",1.3990884666666665
"6MJU_1","6MJU","1",1.3990884666666665
"6MJX_1","6MJX","1",1.3990884666666665
"6MOB_1","6MOB","1",1.3990884666666665
"6MP3_1","6MP3","1",1.3990884666666665
"6MPB_1","6MPB","1",1.3990884666666665
"6MQ8_1","6MQ8","1",1.3990884666666665
"6MQ9_1","6MQ9","1",1.3990884666666665
"6MQL_1","6MQL","1",1.3990884666666665
"6MSB_1","6MSB","1",1.3990884666666665
"6MSB_3","6MSB","3",1.3990884666666665
"6MSD_3","6MSD","3",1.3990884666666665
"6MSE_1","6MSE","1",1.3990884666666665
"6MSE_3","6MSE","3",1.3990884666666665
"6MSG_28","6MSG","28",1.3990884666666665
"6MSG_29","6MSG","29",1.3990884666666665
"6MSH_1","6MSH","1",1.3990884666666665
"6MSJ_20","6MSJ","20",1.3990884666666665
"6MSK_1","6MSK","1",1.3990884666666665
"6MU6_3","6MU6","3",1.3990884666666665
"6MU7_3","6MU7","3",1.3990884666666665
"6MZC_1","6MZC","1",1.3990884666666665
"6MZM_1","6MZM","1",1.3990884666666665
"6N0B_1","6N0B","1",1.3990884666666665
"6N3N_1","6N3N","1",1.3990884666666665
"6N4X_1","6N4X","1",1.3990884666666665
"6N4Y_1","6N4Y","1",1.3990884666666665
"6N50_1","6N50","1",1.3990884666666665
"6N6O_1","6N6O","1",1.3990884666666665
"6N88_2","6N88","2",1.3990884666666665
"6N89_1","6N89","1",1.3990884666666665
"6NCG_1","6NCG","1",1.3990884666666665
"6ND0_1","6ND0","1",1.3990884666666665
"6NF1_1","6NF1","1",1.3990884666666665
"6NG3_1","6NG3","1",1.3990884666666665
"6NI3_4","6NI3","4",1.3990884666666665
"6NM6_3","6NM6","3",1.3990884666666665
"6NMI_5","6NMI","5",1.3990884666666665
"6NN7_1","6NN7","1",1.3990884666666665
"6NN8_1","6NN8","1",1.3990884666666665
"6NNF_3","6NNF","3",1.3990884666666665
"6NPY_2","6NPY","2",1.3990884666666665
"6NRB_8","6NRB","8",1.3990884666666665
"6NU1_1","6NU1","1",1.3990884666666665
"6NU2_36","6NU2","36",1.3990884666666665
"6NU2_52","6NU2","52",1.3990884666666665
"6NU2_65","6NU2","65",1.3990884666666665
"6NU2_72","6NU2","72",1.3990884666666665
"6NU3_36","6NU3","36",1.3990884666666665
"6NU5_1","6NU5","1",1.3990884666666665
"6NYB_1","6NYB","1",1.3990884666666665
"6NZD_1","6NZD","1",1.3990884666666665
"6NZD_7","6NZD","7",1.3990884666666665
"6NZD_9","6NZD","9",1.3990884666666665
"6O17_1","6O17","1",1.3990884666666665
"6O23_1","6O23","1",1.3990884666666665
"6O2V_1","6O2V","1",1.3990884666666665
"6O47_1","6O47","1",1.3990884666666665
"6O4P_1","6O4P","1",1.3990884666666665
"6O81_3","6O81","3",1.3990884666666665
"6O85_1","6O85","1",1.3990884666666665
"6O85_3","6O85","3",1.3990884666666665
"6O9L_28","6O9L","28",1.3990884666666665
"6O9M_7","6O9M","7",1.3990884666666665
"6O9Z_3","6O9Z","3",1.3990884666666665
"6OBN_1","6OBN","1",1.3990884666666665
"6OI1_1","6OI1","1",1.3990884666666665
"6OI3_1","6OI3","1",1.3990884666666665
"6OIL_1","6OIL","1",1.3990884666666665
"6OKM_3","6OKM","3",1.3990884666666665
"6OLE_8","6OLE","8",1.3990884666666665
"6OLF_8","6OLF","8",1.3990884666666665
"6OLI_34","6OLI","34",1.3990884666666665
"6OLI_8","6OLI","8",1.3990884666666665
"6OLZ_55","6OLZ","55",1.3990884666666665
"6OLZ_78","6OLZ","78",1.3990884666666665
"6OM7_35","6OM7","35",1.3990884666666665
"6OM7_8","6OM7","8",1.3990884666666665
"6OML_1","6OML","1",1.3990884666666665
"6OMM_4","6OMM","4",1.3990884666666665
"6OT0_3","6OT0","3",1.3990884666666665
"6P0R_1","6P0R","1",1.3990884666666665
"6P1N_1","6P1N","1",1.3990884666666665
"6P1Q_1","6P1Q","1",1.3990884666666665
"6P1S_1","6P1S","1",1.3990884666666665
"6P1U_1","6P1U","1",1.3990884666666665
"6P1V_1","6P1V","1",1.3990884666666665
"6P9X_2","6P9X","2",1.3990884666666665
"6P9Y_2","6P9Y","2",1.3990884666666665
"6PA7_8","6PA7","8",1.3990884666666665
"6PEH_1","6PEH","1",1.3990884666666665
"6PG5_1","6PG5","1",1.3990884666666665
"6PG7_1","6PG7","1",1.3990884666666665
"6PGB_1","6PGB","1",1.3990884666666665
"6PGD_1","6PGD","1",1.3990884666666665
"6PGE_1","6PGE","1",1.3990884666666665
"6PL8_1","6PL8","1",1.3990884666666665
"6PLG_1","6PLG","1",1.3990884666666665
"6PS2_1","6PS2","1",1.3990884666666665
"6PS5_1","6PS5","1",1.3990884666666665
"6PS6_1","6PS6","1",1.3990884666666665
"6PT0_3","6PT0","3",1.3990884666666665
"6PVB_1","6PVB","1",1.3990884666666665
"6PWV_2","6PWV","2",1.3990884666666665
"6PWW_1","6PWW","1",1.3990884666666665
"6PXW_1","6PXW","1",1.3990884666666665
"6Q2O_1","6Q2O","1",1.3990884666666665
"6Q2R_1","6Q2R","1",1.3990884666666665
"6Q2S_1","6Q2S","1",1.3990884666666665
"6Q3M_1","6Q3M","1",1.3990884666666665
"6Q6G_10","6Q6G","10",1.3990884666666665
"6Q6H_8","6Q6H","8",1.3990884666666665
"6Q8I_1","6Q8I","1",1.3990884666666665
"6QAC_1","6QAC","1",1.3990884666666665
"6QAE_1","6QAE","1",1.3990884666666665
"6QDV_20","6QDV","20",1.3990884666666665
"6QDV_26","6QDV","26",1.3990884666666665
"6QIO_2","6QIO","2",1.3990884666666665
"6QIP_1","6QIP","1",1.3990884666666665
"6QIP_2","6QIP","2",1.3990884666666665
"6QPJ_1","6QPJ","1",1.3990884666666665
"6QUY_1","6QUY","1",1.3990884666666665
"6QV6_1","6QV6","1",1.3990884666666665
"6QVJ_1","6QVJ","1",1.3990884666666665
"6QX9_3","6QX9","3",1.3990884666666665
"6QX9_50","6QX9","50",1.3990884666666665
"6QZP_4","6QZP","4",1.3990884666666665
"6QZP_81","6QZP","81",1.3990884666666665
"6R6W_1","6R6W","1",1.3990884666666665
"6R8Y_9","6R8Y","9",1.3990884666666665
"6R8Z_8","6R8Z","8",1.3990884666666665
"6R90_8","6R90","8",1.3990884666666665
"6R92_3","6R92","3",1.3990884666666665
"6RGQ_1","6RGQ","1",1.3990884666666665
"6RIH_1","6RIH","1",1.3990884666666665
"6RJ3_1","6RJ3","1",1.3990884666666665
"6RJ5_1","6RJ5","1",1.3990884666666665
"6RJB_1","6RJB","1",1.3990884666666665
"6RKF_1","6RKF","1",1.3990884666666665
"6RLB_1","6RLB","1",1.3990884666666665
"6RMG_1","6RMG","1",1.3990884666666665
"6RMH_1","6RMH","1",1.3990884666666665
"6RQJ_1","6RQJ","1",1.3990884666666665
"6RU5_2","6RU5","2",1.3990884666666665
"6RW4_10","6RW4","10",1.3990884666666665
"6RW4_4","6RW4","4",1.3990884666666665
"6RW5_10","6RW5","10",1.3990884666666665
"6RX3_1","6RX3","1",1.3990884666666665
"6RYR_7","6RYR","7",1.3990884666666665
"6RZ5_1","6RZ5","1",1.3990884666666665
"6S08_2","6S08","2",1.3990884666666665
"6S1O_2","6S1O","2",1.3990884666666665
"6S4I_1","6S4I","1",1.3990884666666665
"6S4J_1","6S4J","1",1.3990884666666665
"6S6W_1","6S6W","1",1.3990884666666665
"6SAM_1","6SAM","1",1.3990884666666665
"6SAZ_2","6SAZ","2",1.3990884666666665
"6SB0_4","6SB0","4",1.3990884666666665
"6SB2_1","6SB2","1",1.3990884666666665
"6SER_1","6SER","1",1.3990884666666665
"6SF2_1","6SF2","1",1.3990884666666665
"6SF2_2","6SF2","2",1.3990884666666665
"6SF3_1","6SF3","1",1.3990884666666665
"6SF3_2","6SF3","2",1.3990884666666665
"6SJV_1","6SJV","1",1.3990884666666665
"6SOF_1","6SOF","1",1.3990884666666665
"6SRH_1","6SRH","1",1.3990884666666665
"6SYT_2","6SYT","2",1.3990884666666665
"6SZM_1","6SZM","1",1.3990884666666665
"6SZP_1","6SZP","1",1.3990884666666665
"6T2W_1","6T2W","1",1.3990884666666665
"6T9S_1","6T9S","1",1.3990884666666665
"6TE5_1","6TE5","1",1.3990884666666665
"6TGY_1","6TGY","1",1.3990884666666665
"6TH3_1","6TH3","1",1.3990884666666665
"6TKD_1","6TKD","1",1.3990884666666665
"6TM2_3","6TM2","3",1.3990884666666665
"6TM5_3","6TM5","3",1.3990884666666665
"6TN9_1","6TN9","1",1.3990884666666665
"6TNC_1","6TNC","1",1.3990884666666665
"6TND_1","6TND","1",1.3990884666666665
"6TNT_3","6TNT","3",1.3990884666666665
"6TNT_6","6TNT","6",1.3990884666666665
"6TNY_1","6TNY","1",1.3990884666666665
"6TNY_2","6TNY","2",1.3990884666666665
"6TNZ_2","6TNZ","2",1.3990884666666665
"6TOQ_2","6TOQ","2",1.3990884666666665
"6TPK_1","6TPK","1",1.3990884666666665
"6TT2_1","6TT2","1",1.3990884666666665
"6TTH_1","6TTH","1",1.3990884666666665
"6TTQ_1","6TTQ","1",1.3990884666666665
"6TTT_1","6TTT","1",1.3990884666666665
"6TTW_1","6TTW","1",1.3990884666666665
"6TU1_1","6TU1","1",1.3990884666666665
"6TVN_1","6TVN","1",1.3990884666666665
"6TXZ_1","6TXZ","1",1.3990884666666665
"6U2P_1","6U2P","1",1.3990884666666665
"6U3I_1","6U3I","1",1.3990884666666665
"6U3X_1","6U3X","1",1.3990884666666665
"6U5M_1","6U5M","1",1.3990884666666665
"6U6L_1","6U6L","1",1.3990884666666665
"6U6V_1","6U6V","1",1.3990884666666665
"6U80_1","6U80","1",1.3990884666666665
"6U8I_1","6U8I","1",1.3990884666666665
"6U8O_1","6U8O","1",1.3990884666666665
"6UAN_2","6UAN","2",1.3990884666666665
"6UDL_1","6UDL","1",1.3990884666666665
"6UDM_1","6UDM","1",1.3990884666666665
"6UHY_1","6UHY","1",1.3990884666666665
"6UI2_1","6UI2","1",1.3990884666666665
"6UJJ_1","6UJJ","1",1.3990884666666665
"6ULG_8","6ULG","8",1.3990884666666665
"6UM5_4","6UM5","4",1.3990884666666665
"6UM7_4","6UM7","4",1.3990884666666665
"6UML_2","6UML","2",1.3990884666666665
"6UO8_2","6UO8","2",1.3990884666666665
"6UOA_2","6UOA","2",1.3990884666666665
"6UPQ_1","6UPQ","1",1.3990884666666665
"6UQQ_1","6UQQ","1",1.3990884666666665
"6UQQ_2","6UQQ","2",1.3990884666666665
"6V1D_1","6V1D","1",1.3990884666666665
"6V38_1","6V38","1",1.3990884666666665
"6V4U_3","6V4U","3",1.3990884666666665
"6V5B_1","6V5B","1",1.3990884666666665
"6V5C_1","6V5C","1",1.3990884666666665
"6V69_1","6V69","1",1.3990884666666665
"6V6B_1","6V6B","1",1.3990884666666665
"6V74_1","6V74","1",1.3990884666666665
"6V76_1","6V76","1",1.3990884666666665
"6V9I_1","6V9I","1",1.3990884666666665
"6VAE_1","6VAE","1",1.3990884666666665
"6VCB_4","6VCB","4",1.3990884666666665
"6VES_1","6VES","1",1.3990884666666665
"6VET_1","6VET","1",1.3990884666666665
"6VEZ_1","6VEZ","1",1.3990884666666665
"6VF1_1","6VF1","1",1.3990884666666665
"6VF4_1","6VF4","1",1.3990884666666665
"6VF5_1","6VF5","1",1.3990884666666665
"6VFB_1","6VFB","1",1.3990884666666665
"6VFC_1","6VFC","1",1.3990884666666665
"6VHH_1","6VHH","1",1.3990884666666665
"6VJJ_2","6VJJ","2",1.3990884666666665
"6VJM_2","6VJM","2",1.3990884666666665
"6VLZ_29","6VLZ","29",1.3990884666666665
"6VLZ_6","6VLZ","6",1.3990884666666665
"6VLZ_82","6VLZ","82",1.3990884666666665
"6VMI_29","6VMI","29",1.3990884666666665
"6VMI_54","6VMI","54",1.3990884666666665
"6VMS_2","6VMS","2",1.3990884666666665
"6VNO_1","6VNO","1",1.3990884666666665
"6VNS_1","6VNS","1",1.3990884666666665
"6VNV_1","6VNV","1",1.3990884666666665
"6VNY_1","6VNY","1",1.3990884666666665
"6VOY_2","6VOY","2",1.3990884666666665
"6VP6_1","6VP6","1",1.3990884666666665
"6VP8_1","6VP8","1",1.3990884666666665
"6VP9_2","6VP9","2",1.3990884666666665
"6VWF_1","6VWF","1",1.3990884666666665
"6VWG_1","6VWG","1",1.3990884666666665
"6VWH_1","6VWH","1",1.3990884666666665
"6W0N_1","6W0N","1",1.3990884666666665
"6W0Y_1","6W0Y","1",1.3990884666666665
"6W25_1","6W25","1",1.3990884666666665
"6W2X_2","6W2X","2",1.3990884666666665
"6W4S_1","6W4S","1",1.3990884666666665
"6W52_4","6W52","4",1.3990884666666665
"6W5I_1","6W5I","1",1.3990884666666665
"6W5I_2","6W5I","2",1.3990884666666665
"6W5M_1","6W5M","1",1.3990884666666665
"6W5M_2","6W5M","2",1.3990884666666665
"6W5N_2","6W5N","2",1.3990884666666665
"6W5R_1","6W5R","1",1.3990884666666665
"6W5S_1","6W5S","1",1.3990884666666665
"6W5T_1","6W5T","1",1.3990884666666665
"6W6L_1","6W6L","1",1.3990884666666665
"6W6L_48","6W6L","48",1.3990884666666665
"6W6W_1","6W6W","1",1.3990884666666665
"6W74_1","6W74","1",1.3990884666666665
"6W7O_2","6W7O","2",1.3990884666666665
"6WCQ_3","6WCQ","3",1.3990884666666665
"6WGE_4","6WGE","4",1.3990884666666665
"6WHC_2","6WHC","2",1.3990884666666665
"6WIC_1","6WIC","1",1.3990884666666665
"6WID_1","6WID","1",1.3990884666666665
"6WIE_1","6WIE","1",1.3990884666666665
"6WIX_3","6WIX","3",1.3990884666666665
"6WJ2_1","6WJ2","1",1.3990884666666665
"6WJD_27","6WJD","27",1.3990884666666665
"6WJD_28","6WJD","28",1.3990884666666665
"6WJN_1","6WJN","1",1.3990884666666665
"6WM2_5","6WM2","5",1.3990884666666665
"6WM3_5","6WM3","5",1.3990884666666665
"6WM3_6","6WM3","6",1.3990884666666665
"6WM4_5","6WM4","5",1.3990884666666665
"6WP5_1","6WP5","1",1.3990884666666665
"6WPP_1","6WPP","1",1.3990884666666665
"6WPW_2","6WPW","2",1.3990884666666665
"6WSL_1","6WSL","1",1.3990884666666665
"6WUW_1","6WUW","1",1.3990884666666665
"6WWZ_6","6WWZ","6",1.3990884666666665
"6WXJ_1","6WXJ","1",1.3990884666666665
"6WZG_4","6WZG","4",1.3990884666666665
"6X0P_1","6X0P","1",1.3990884666666665
"6X0U_2","6X0U","2",1.3990884666666665
"6X18_2","6X18","2",1.3990884666666665
"6X19_2","6X19","2",1.3990884666666665
"6X1A_2","6X1A","2",1.3990884666666665
"6X6A_2","6X6A","2",1.3990884666666665
"6X8G_1","6X8G","1",1.3990884666666665
"6X8H_1","6X8H","1",1.3990884666666665
"6XA1_1","6XA1","1",1.3990884666666665
"6XA1_79","6XA1","79",1.3990884666666665
"6XBM_3","6XBM","3",1.3990884666666665
"6XF2_1","6XF2","1",1.3990884666666665
"6XGU_2","6XGU","2",1.3990884666666665
"6XGV_2","6XGV","2",1.3990884666666665
"6XHA_2","6XHA","2",1.3990884666666665
"6XI2_4","6XI2","4",1.3990884666666665
"6XIW_1","6XIW","1",1.3990884666666665
"6XK9_3","6XK9","3",1.3990884666666665
"6XM2_3","6XM2","3",1.3990884666666665
"6XMJ_8","6XMJ","8",1.3990884666666665
"6XOG_1","6XOG","1",1.3990884666666665
"6XOH_1","6XOH","1",1.3990884666666665
"6XTA_1","6XTA","1",1.3990884666666665
"6XV9_1","6XV9","1",1.3990884666666665
"6XVB_1","6XVB","1",1.3990884666666665
"6Y0G_58","6Y0G","58",1.3990884666666665
"6Y57_58","6Y57","58",1.3990884666666665
"6Y5D_7","6Y5D","7",1.3990884666666665
"6Y5Q_5","6Y5Q","5",1.3990884666666665
"6Y5R_1","6Y5R","1",1.3990884666666665
"6Y6N_1","6Y6N","1",1.3990884666666665
"6Y6O_1","6Y6O","1",1.3990884666666665
"6YA7_2","6YA7","2",1.3990884666666665
"6YA8_2","6YA8","2",1.3990884666666665
"6YBD_17","6YBD","17",1.3990884666666665
"6YTV_1","6YTV","1",1.3990884666666665
"6YTX_1","6YTX","1",1.3990884666666665
"6YXH_1","6YXH","1",1.3990884666666665
"6YYF_1","6YYF","1",1.3990884666666665
"6Z20_1","6Z20","1",1.3990884666666665
"6Z3J_1","6Z3J","1",1.3990884666666665
"6Z3M_1","6Z3M","1",1.3990884666666665
"6Z6L_54","6Z6L","54",1.3990884666666665
"6Z6M_80","6Z6M","80",1.3990884666666665
"6ZBR_2","6ZBR","2",1.3990884666666665
"6ZCD_2","6ZCD","2",1.3990884666666665
"6ZEG_1","6ZEG","1",1.3990884666666665
"6ZEH_1","6ZEH","1",1.3990884666666665
"6ZEI_1","6ZEI","1",1.3990884666666665
"6ZEJ_1","6ZEJ","1",1.3990884666666665
"6ZFP_1","6ZFP","1",1.3990884666666665
"6ZH4_1","6ZH4","1",1.3990884666666665
"6ZH8_1","6ZH8","1",1.3990884666666665
"6ZHA_1","6ZHA","1",1.3990884666666665
