evaluation_id,purpose,CHI_C10_SIDE_S_H,CHI_C8_SIDE_S_H,PHI_C7_C10,PHI_C7_H11,PHI_C7_S,PHI_HC_H11,PHI_S_HC,PSI_C2_C9,PSI_C6_C9,PSI_C6_HC,profile_objective,regularization,objective
EVAL_00130,final_sensitivity_plus,0.43765309123730606,0.4888024975757006,0.01,0.0,0.0,0.0,0.0,1.5638399072578735,1.470023452153089,1.548409900923877,0.3664708162756955,0.00040945253782328833,0.36688026881351876
EVAL_00131,final_sensitivity_plus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.01,0.0,0.0,1.5638399072578735,1.470023452153089,1.548409900923877,0.36691694247512546,0.00040945253782328833,0.3673263950129487
EVAL_00132,final_sensitivity_plus,0.43765309123730606,0.4888024975757006,0.0,0.01,0.0,0.0,0.0,1.5638399072578735,1.470023452153089,1.548409900923877,0.36670915697816525,0.00040945253782328833,0.3671186095159885
EVAL_00133,final_sensitivity_plus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.0,0.0,0.01,1.5638399072578735,1.470023452153089,1.548409900923877,0.3681711378772381,0.00040945253782328833,0.36858059041506136
EVAL_00134,final_sensitivity_plus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.0,0.01,0.0,1.5638399072578735,1.470023452153089,1.548409900923877,0.36763708194574485,0.00040945253782328833,0.3680465344835681
EVAL_00135,final_sensitivity_plus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.0,0.0,0.0,1.5738399072578735,1.470023452153089,1.548409900923877,0.3660904489887798,0.000410990115042577,0.3665014391038224
EVAL_00136,final_sensitivity_minus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.0,0.0,0.0,1.5538399072578735,1.470023452153089,1.548409900923877,0.3660613109271668,0.00040791496060399966,0.3664692258877708
EVAL_00137,final_sensitivity_plus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.0,0.0,0.0,1.5638399072578735,1.480023452153089,1.548409900923877,0.36615477150898146,0.00033593695095874936,0.3664907084599402
EVAL_00138,final_sensitivity_minus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.0,0.0,0.0,1.5638399072578735,1.460023452153089,1.548409900923877,0.3659857594070703,0.0004829681246878273,0.36646872753175813
EVAL_00139,final_sensitivity_plus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.0,0.0,0.0,1.5638399072578735,1.470023452153089,1.558409900923877,0.36606008847815114,0.0003986461099753797,0.3664587345881265
EVAL_00140,final_sensitivity_minus,0.43765309123730606,0.4888024975757006,0.0,0.0,0.0,0.0,0.0,1.5638399072578735,1.470023452153089,1.538409900923877,0.3660530945628874,0.00042025896567119694,0.36647335352855864
