dimension,evidence_hash,molecule_id,calculation_type,protocol_key,acceptance,source_path,source_sha256
"QUANTUM","bf7087eed28e21c8e68dcf5f98fd1f4400e8464e2503ad1a5da9baca21d76b2d","TSL-RSH","CONSTRAINED_SCAN","PBE|3-21G|none|none|false|unknown|unknown","ACCEPTED","execution-unit-05D/full-molecule-dft/TSL_RSH/point-016.xyz","daf3f9a6d4a29ce3aa58bbab65273460fc94d075447f26239699c8557f6ae608"
"QUANTUM","c16ab2ffcc64a768f670d98436befaafc9fd08f79f84ccb6fafa18ae94831d51","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|none|false|unknown|unknown","ACCEPTED","execution-unit-05H/points/phi300_psi-060/final.xyz","39e23cf6b34781fc3368cadf467c82cfeeb65539009bd891c6e0a80051388779"
"QUANTUM","c2ed1558f2aecef5cf06151ecc4a7ecb4ef3b05a07a74eab481096757836e624","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|none|false|unknown|unknown","ACCEPTED","execution-unit-05L/points/phi060_psi060_A_p10/final.xyz","bed949e5dd50350c66fd99c1cfbf09763e4d300e7addfadffb21499783f95b22"
"QUANTUM","c420d1f2cd93bbd51c650a187b00280a22a26a6960c2f7e0e2b960e0c6de47cc","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|PySCF|unknown","ACCEPTED","execution-unit-05O/replacement-sh-donor-qm-local/MIN02_SH_DONOR_1.7A/result.json","2c4a3ffd7c46f1dc47213a9fbe53346eb8a323e1d783a4e6bb0d01b90b230062"
"QUANTUM","c702493bec2b8b28322ed363fb677fab7ba10d2b6b5886897b3ccc4f24035e8e","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","GEOMETRY_INVALID","execution-unit-05O/vdw-probe-validation-aws/point-13/13_MIN01_O3_ACCEPTOR_1.7/result.json","561d7521b3422710725e708568444cf55d28d08845fa1da4acedeba3312c0d0d"
"QUANTUM","ca18570a6cf6d33110c60d98678d10405a32f56ff70dd2d2c40fa80e69b60904","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|none|false|unknown|unknown","ACCEPTED","execution-unit-05F/dft-2d/phi300_psi+180.xyz","6bd0838cb190612238b30dd5878aba4edead5a4b203c812d06e882bad77a07ac"
"QUANTUM","cb5c81c2d42f944409d678a4765db526b3b42b1baaf0d19a6812e112d190951a","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/replacement-sh-donor-qm-local/MIN04_SH_DONOR_1.7A/geometry.xyz","a85c6b68361726076f780ab358ebc1853e572f5db7457554e930b82e6fdfd18f"
"QUANTUM","ce8bedcbbc60f841977979a3988f91f9226e1c3ddfc55f8d3d1acc76fcbb9063","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/vdw-probe-validation-aws/point-11/11_MIN01_O2_ACCEPTOR_2.1/result.json","b9d2b5adea52de985f548af88d14a861eb9b8233a25606e9328952d2a6995975"
"QUANTUM","ce9c4cd1eff826ae053d631128351ebdb6284290a0c2e4b81abcac2e7ccc8069","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|none|false|unknown|unknown","ACCEPTED","execution-unit-05H/points/phi300_psi+060/final.xyz","5b53a02a7704e3a0bac07b556a1a51730324eb9ec14463cdc8e71f5dbd820ed3"
"QUANTUM","cf142eabf8140bb64db83283c219094f63b2aff2529ee579205f8b6efd5ab24b","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/vdw-probe-validation-aws/point-16/16_MIN02_S_ACCEPTOR_2.8/result.json","c1e4263aa341f0b61c0f8e792c3da9854e942535e85e29bd1ab5614cdcab529b"
"QUANTUM","d2aa2a44e976582b424fa27190aa74089426869f7790702c2911e16e2b0c4303","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|none|false|unknown|unknown","ACCEPTED","execution-unit-05O/qm-native-minima/MIN02/final.xyz","38336cb66b98c55b5d1d15edd9fbcbdc55e6f7840894af6b43f02372cfd9f3f8"
"QUANTUM","d30c00c8093df5d5ee544580acb7a2f6ed46d75f8431478c5889513428ee520b","TSL-RSH","OPTIMIZATION","PBE|def2-SVP|D3(BJ)|gas|false|PySCF|2.14.0","ACCEPTED","execution-unit-05O/qm-native-minima/MIN02/result.json","9f23b0f9fbb5d1215f9f18841a5bccd27801836984ef31272af8f900e1847fa5"
"QUANTUM","d5ce38829e8e7bb8716f7bbe8aea95ec43ba5427d50a443bf30cc3c640f2e096","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|none|false|unknown|unknown","ACCEPTED","execution-unit-05L/points/phi300_psi060_A_p10/final.xyz","4c497f2ff90096ce0a7fe72e8da72441fbc7d7fe3f4e9a4d91a1289a643d22ae"
"QUANTUM","d8ba352e022aaacf0cbdd9a8eb69fbd194fe6459436030515c7dfa2ad2c7dc7d","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/vdw-probe-validation-aws/point-18/18_MIN04_S_ACCEPTOR_2.8/geometry.xyz","c1cb2b3381609641fcdc580c84b78695c3f4007f8b1998d6acab09aeb90709b8"
"QUANTUM","da34810b72bc191766eac079ac26d543b4d0eebc94ebec6f9beb1116568a2e03","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","EXCLUDED_BY_PROTOCOL","execution-unit-05O/vdw-probe-validation-aws/point-4/04_MIN01_SH_DONOR_1.7/geometry.xyz","f64479ab3dcb8782b2282a849a0f8eff1a15d9f115ed09cd2cfe0c38baa4876f"
"QUANTUM","dd67ad3b9a4a4b357439c23c6f4111e154e06ee2aea9533ca1d29583b3f9a73f","TSL-RSH","HESSIAN","PBE|def2-SVP|D3(BJ)|gas|false|PySCF|2.14.0","ACCEPTED","execution-unit-05O/hessians/MIN02/result.json","0fc1be464cabc094fd24f042baac8687668d968e7050c54ddfcadc779c0c9e20"
"QUANTUM","de0e8c2894da5363072d05829bf0c205e7117211612801559677f160991eeb9f","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|none|false|unknown|unknown","ACCEPTED","execution-unit-05M/points/M-D01/final.xyz","21ac1c506179f210be494d63e2210b037c5a8ca39707445fd572fbd485717c73"
"QUANTUM","ded1fe919b6564ce3d9e3e93bb176c78bba702540e2ab40d7b8f2898ce24df71","TSL-RSH","CONSTRAINED_SCAN","PBE|3-21G|none|none|false|unknown|unknown","ACCEPTED","execution-unit-05D/full-molecule-dft/TSL_RSH/point-004.xyz","b7f5b0940002d2515a75ac9979e988e2ed7e643084380b493a4d1b56aaeb5263"
"QUANTUM","df64140e5a4911f8c75a5bf3e42631409952e7272a50339beb67b02b4e790533","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","EXCLUDED_BY_PROTOCOL","execution-unit-05O/vdw-probe-validation-aws/point-14/14_MIN01_O3_ACCEPTOR_2.1/geometry.xyz","6b905226edb57ad175abf827bb5e20efda8fe66d258f1675ff2e5b3682073dcc"
"QUANTUM","e2dea81418ec6c0f097259f27c0c09c0aed291280573b8a4d86c1e02dcdc857a","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/vdw-probe-validation-aws/point-7/07_MIN01_O1_ACCEPTOR_1.7/result.json","0682a38d8bee7a206692483085f8815800d740a7d23682a3e7ce210c500431d5"
"QUANTUM","e576398d470252b3bd4635cd7d861dc31a69d21e4bf81d12540e66b78ec44814","TSL-RSH","CONSTRAINED_SCAN","PBE|3-21G|none|none|false|unknown|unknown","ACCEPTED","execution-unit-05D/full-molecule-dft/TSL_RSH/point-008.xyz","bfc4af14f22c2295f73dd1dd076e1db6bac8b5f34cdf01598b4af291e2e9c9a0"
"QUANTUM","e711aa997d525d82f44c215eca929659fc4080e0dcde192ccb85de38135cea42","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|none|false|unknown|unknown","ACCEPTED","execution-unit-05L/points/phi060_psi060_B_m10/final.xyz","592826ec52b670ed031a756d458e26593b3715368e26abef71f25eaf307fe338"
"QUANTUM","eb47dd05d435893b66ae4e7874776f521c5cb6c273b4155df15968d4acb52bd3","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/vdw-probe-validation-aws/point-16/16_MIN02_S_ACCEPTOR_2.8/geometry.xyz","9177f2330ddc56c398ca51fd04f0f942d8c3c339bb4b318e9ab36937b10c4ac8"
"QUANTUM","ebc0a26605ac17a3ea25abe4a45ee348a5704d9f09925fbe43ec5585fbc396e2","TSL-RSH","SINGLE_POINT","PBE|def2-SVP|D3(BJ)|gas|false|PySCF|2.14.0","ACCEPTED","execution-unit-05O/electrostatic-diagnostics/MIN04/result.json","c3c3b1dd735b30156bf16b25c3a17aba25e4445a36017e98cdd17d1bb2acf234"
"QUANTUM","ee5896224e99b0cb8761e2bf2e6f9059fe594d063594912b2654ee2e67717499","TSL-RSH","RESP","HF|6-31G(d)|none|gas|false|AmberTools|26.0","ACCEPTED","execution-unit-05O/TSL_RSH_NATIVE_AMBER_RESP_CHARGES.csv","339649c4fd2f4c8dbefbf4bc9cab987828bf999cc2ce55f26ae62ecc52204870"
"QUANTUM","f168354c35e17dd2a366274f9513e79b16bfeb07cc44516300c69df0745a131c","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/vdw-probe-validation-aws/point-17/17_MIN02_SH_DONOR_2.1/geometry.xyz","f515fdf6bdb15e76b0e93349993ba1bd7189e58dd321e84b8d8c169811047e7c"
"QUANTUM","f4f59db92b889df8c25c236b321e6f600038fad673b6aff184efb18e1fbf4a2f","TSL-RSH","CONSTRAINED_SCAN","PBE|3-21G|none|none|false|unknown|unknown","ACCEPTED","execution-unit-05D/full-molecule-dft/TSL_RSH/point-002.xyz","7e89dfb2a115af5ed2b9cda28fcfc8c424d36a4652fca57c5b8954a5a35cd0df"
"QUANTUM","f8b34aac636b98db4b7063fa878dde3ff5427698060488003a688cf74a019668","TSL-RSH","OPTIMIZATION","PBE|def2-SVP|D3(BJ)|gas|false|PySCF|2.14.0","ACCEPTED","execution-unit-05O/qm-native-minima/MIN01/result.json","b615c1b50c4d7114d5147592bacb8b86177b8e276e84480e411a4d9091b607b7"
"QUANTUM","faa0aec767882131b0cc1dad0513fc87c5a9b98aabb3894d53774b622cd883a7","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/vdw-probe-validation-aws/point-10/10_MIN01_O2_ACCEPTOR_1.7/result.json","cae818ce8acdbe0520b4f7465e3714a7cfc68ca5db5f570fcd38af93cdd740d9"
"QUANTUM","fe62070b496fcef20a77377516424ad27f24b592d7c6b05ac218636cad8c76cc","TSL-RSH","COUNTERPOISE_INTERACTION","PBE0|def2-TZVP|D3(BJ)|none|true|unknown|unknown","ACCEPTED","execution-unit-05O/vdw-probe-validation-aws/point-3/03_MIN01_S_ACCEPTOR_3.5/geometry.xyz","ac8f59044c5ab86a07325421fcc9cb3cddca17d14d4d0a7c742dda0b60508134"
"CLASSICAL","028173eca4d906a81be2978833fb5d4d3a5e417e21dbdd36a0004c1d6b162af2","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","GEOMETRY_INVALID","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","1434c7d26d2139e569af62a1714aa158e27a18de9bec0194b33eb29026b0f3ff","TSL-RSH","CLASSICAL_FIXED_GEOMETRY_ENERGY","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/replacement-sh-donor-final-evidence-package/SIX_POINT_SH_DONOR_MASTER_TABLE.csv","9a5ae810e46982bfbd489201e3b2af0a73c8c97cdec833384587b5061a58524f"
"CLASSICAL","2b4c2048bf31f4d06149b54320aeca1695bcd68b67ac48ef6cd5c4b04fb28a2a","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","3615ca89fa5725d115df9caa2b26b59ac90c4a33f7fbc17a2acfe80c86428348","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","GEOMETRY_INVALID","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","37c198a850a0f2555771a4ef5600b78ed523d48452c624f291406cc9109b8cb0","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","3c61ce3603e56d4e107f0cac0285ec64e0c75594a2f2c66c826204df370ba045","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","3dd9ebb65f743bfb32f32e9c56d402d587d94764f6a5554eb69dbaa1dbfb3d5b","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","57fc0a5e891eb1a4e4c257ddc614fbfb8869ec2cd7a1e2797c80cfba23d85849","TSL-RSH","CLASSICAL_FIXED_GEOMETRY_ENERGY","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/replacement-sh-donor-final-evidence-package/SIX_POINT_SH_DONOR_MASTER_TABLE.csv","9a5ae810e46982bfbd489201e3b2af0a73c8c97cdec833384587b5061a58524f"
"CLASSICAL","59dd4710ce8575c580910032be643acc6e548c7d35c3a645784e26d5c9af14e5","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","62a8b9b275306489ed45377f59dbc6e0e382d4937a9e8616c736f9b85b24c80f","TSL-RSH","CLASSICAL_FIXED_GEOMETRY_ENERGY","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/replacement-sh-donor-final-evidence-package/SIX_POINT_SH_DONOR_MASTER_TABLE.csv","9a5ae810e46982bfbd489201e3b2af0a73c8c97cdec833384587b5061a58524f"
"CLASSICAL","68d5602bd8733e04c587d7a86790087bd510554481cf7b7d52c7f35d03869f59","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","7d0828f90eb1d25012ad927a48b4531a8ee83ded8998395bb7b19818e06d9c73","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","GEOMETRY_INVALID","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","825365d93bc101b45dcb2a476432d3532e3ccf0b408cdbac79cf384cc435c492","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","84e8f70d90ee52850cf6c593528357afbbcfbef6b626aabb79d167b418c3178c","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","8b15c44dd557855547f33249f23fe9c92c83d417fbf42d3df006da7a8b0d70fa","TSL-RSH","CLASSICAL_FIXED_GEOMETRY_ENERGY","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/replacement-sh-donor-final-evidence-package/SIX_POINT_SH_DONOR_MASTER_TABLE.csv","9a5ae810e46982bfbd489201e3b2af0a73c8c97cdec833384587b5061a58524f"
"CLASSICAL","9e6cc8182a548fa67cec129d6cab9db6869980b87430c67bca1e3e1f246f59f0","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","a01a3740d09e26521bada065d8df80eb4171058b86aaf514a8a69642799a96cd","TSL-RSH","CLASSICAL_FIXED_GEOMETRY_ENERGY","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/replacement-sh-donor-final-evidence-package/SIX_POINT_SH_DONOR_MASTER_TABLE.csv","9a5ae810e46982bfbd489201e3b2af0a73c8c97cdec833384587b5061a58524f"
"CLASSICAL","b2874028bfed224041b29d2ced7d95109222a13e2eec5125bb32e286a9007853","TSL-RSH","CLASSICAL_FIXED_GEOMETRY_ENERGY","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/replacement-sh-donor-final-evidence-package/SIX_POINT_SH_DONOR_MASTER_TABLE.csv","9a5ae810e46982bfbd489201e3b2af0a73c8c97cdec833384587b5061a58524f"
"CLASSICAL","c122fcccc26bc2e134daf680e2a2205968da7819f821b644d0decf4f5ca9cb21","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","ce6f2596e094a2ad6c20b8484e9a952ed1b442d0923259c9fbf7f5b087a57451","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","e1442f4d675df074ee771c348934c7608df241aa601b4a1d4d67c7f224e6c80c","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
"CLASSICAL","f654592c0fb3a59f5f400038c48f859808665a87ebf0bd4f1042fb8a09ac03ca","TSL-RSH","ENERGY_DECOMPOSITION","GAFF2|none|none|none|false|AmberTools|unknown","ACCEPTED","execution-unit-05O/final-19-point-force-field-diagnostic/CLASSICAL_ENERGY_DECOMPOSITION.csv","bc76dc22c0cf98f0757f16ae7fa130dd389dfe6e6761df0cec516ce9c3e24867"
