ARTIFACT_ID,MOLECULE_STATE,GEOMETRY_ID,GEOMETRY_SHA256,ATOM_COUNT,ATOM_ORDER_ID,FORMAL_CHARGE,MULTIPLICITY,QM_METHOD,BASIS,DISPERSION,ENERGY_PRESENT,ELECTRONIC_GRADIENT_PRESENT,D3_GRADIENT_PRESENT,TOTAL_GRADIENT_PRESENT,FORCE_PRESENT,SOURCE_PATH,SOURCE_COMMIT,SOURCE_CHECKSUM,SOFTWARE_PROVENANCE,HARDWARE_PROVENANCE,AUDIT_DEPENDENCIES,COMPLETENESS_CLASS,TRUST_CLASS,REASON,PHYSICAL_ROLE,DOMAIN_CLASS,RELATIVE_ENERGY_KCAL_MOL,REFERENCE_PARTITION
TSLRSH-GPU-029,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-029,df18f502db391fdcd9aedcf20e5eeae94232bd641f7897326d3a647e976e683c,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-029,e4679165ac6b9f077548c0d4ae0860ded4c7c726,60993644cdee12803ce01aa9244185b964d08981860fcaa00292515b96a5935f,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,1.718435910825,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-030,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-030,7b6e5e1c82ebe92523d563b4969c548108930c89d7d2bb76115c7e19dd85daca,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-030,e4679165ac6b9f077548c0d4ae0860ded4c7c726,169be2d653f25a1d755e5a5bd3b3ac6824b16e505af840d818c42815e082308f,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,8.936423206491,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-031,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-031,97e0732c3a5f73a98d525a14d497da4268d308a443c1c056c4041bfe3f6ce926,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-031,e4679165ac6b9f077548c0d4ae0860ded4c7c726,d00c2b4d249489fd7ca95cf24e2c67791fde7c63e6259374e5eda141e8355a3c,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,18.988997716773,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-032,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-032,f55362fd507f2e4f3742dd9323c88d9b60805c5d75b6e268ec910048588dee55,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-032,e4679165ac6b9f077548c0d4ae0860ded4c7c726,4ef1fdd97a31790d821e2ae14cb7afc522595f26aa0b3faa98460301be4a87c9,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",REPULSIVE_STABILITY,STABILITY_GUARD,25.369178067519,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-033,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-033,c45c50d6d5504db3e2610cec78acdef8749101abceb969174d11744ed3ed313f,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-033,e4679165ac6b9f077548c0d4ae0860ded4c7c726,871aefbbcc610f3108944c2ab499634c11260560da49c03062f6d89b1ffe7f33,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",S_H_LOCAL_DISTORTION,EXTENDED_BOUND_DOMAIN,15.223047631468,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-034,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-034,362bd994a06558289d357b411fe817ea2a4a370210860e270abbf2c158be815b,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-034,e4679165ac6b9f077548c0d4ae0860ded4c7c726,b14f5aba871222d3b52796c53455623a6e53e5f3ae391aef796adf91f43043db,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",S_H_LOCAL_DISTORTION,EXTENDED_BOUND_DOMAIN,0.000000000000,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-035,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-035,7f1a3d06ed29e378216008b2b91b05028a4dcac2ad48ac5df46c5c39f4ef364f,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-035,e4679165ac6b9f077548c0d4ae0860ded4c7c726,90f483a0880bf2309e9d792091757b52dc668c4dbfa0b90f1722e5624ca7c067,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",SULFUR_ORIENTATION,EXTENDED_BOUND_DOMAIN,2.181837012912,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-036,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-036,68e4f5f77ca63bac048311124b8a479c446bf916a31b32d19f78fe599ec12941,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-036,e4679165ac6b9f077548c0d4ae0860ded4c7c726,6cf888479312fc63cd4dbaba3653ea79053925e7bc95f56836058050a739103f,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",S_H_LOCAL_DISTORTION,EXTENDED_BOUND_DOMAIN,4.860830694974,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-037,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-037,84b660e903fc274c39e2a8075c538609beb9c2ca094e2453fcf5de9734924887,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-037,e4679165ac6b9f077548c0d4ae0860ded4c7c726,387a0c6507fac8058ff135c65a820c514c2e55d66e1a05ca9e50537eb4ed80ac,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",S_H_LOCAL_DISTORTION,EXTENDED_BOUND_DOMAIN,2.583245239977,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-038,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-038,37b638d43acaea53656d16c81c1ce93c51648682ed65733e3bc1de30cddbc589,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-038,e4679165ac6b9f077548c0d4ae0860ded4c7c726,fe345e7b0d28b0f7535242166fd040956cfe9bde71733787b892c9c76aef34de,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",S_H_LOCAL_DISTORTION,EXTENDED_BOUND_DOMAIN,6.128665668148,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-039,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-039,daf3f9a6d4a29ce3aa58bbab65273460fc94d075447f26239699c8557f6ae608,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-039,e4679165ac6b9f077548c0d4ae0860ded4c7c726,794fc7c269aec3039699fddeb1ad27248478777ea795fbc8c2fa21119fd22950,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",LOW_ENERGY_CONFORMER,CORE_EQUILIBRIUM,9.196210110328,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-040,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-040,2780e505b546b370668427dd3c9e154ead5ddd1e375ae5e5027675b4f51546af,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-040,e4679165ac6b9f077548c0d4ae0860ded4c7c726,c117cecfe5d9b9eaa92c60918d084160dfd95c99f6e49af248b5aad66c28b871,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,5.423525625901,within-MIN02; zero=MIN02 lowest verified GPU60 total energy -1477.9389228135983103 Ha
TSLRSH-GPU-041,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-041,9bec879217a16f5146c7826d36457d054577e7303e341d347e5c51f3fa430c07,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-041,e4679165ac6b9f077548c0d4ae0860ded4c7c726,6533397c3ae5cb4a18b1f3ad1ab518f38edd553e8c18b2ae1000c4d75d1b9434,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,88.232155490151,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-042,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-042,a014760728e7aa3ee9f1af7577b3747a21a60d6df273efd99e7d266324da0cbf,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-042,e4679165ac6b9f077548c0d4ae0860ded4c7c726,8f95841112e3d3b0fa2b6de5d5c08622d125d6d5dae82110b9472e06f6490cce,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",HIGH_STRAIN_STRESS_TEST,STRESS_TEST_ONLY,198.656924097580,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-043,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-043,cbac103875c0a9bf266b10d23447042ba6c684b5183846bb146389e42f841bc3,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-043,e4679165ac6b9f077548c0d4ae0860ded4c7c726,6fa02804f185f8af243e8db37317b7aa3e79f2ce2d2f014576b07ab6a5b5fbe3,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,78.034734696408,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-044,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-044,ffcdc5b20530be3c33c23c842ecb6c97e668c86aab0db948581a63f4e4de1d17,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-044,e4679165ac6b9f077548c0d4ae0860ded4c7c726,9f7ee162b3cdbc2d7d0ca1b323c18b809cb34ce63d0b86a1bbd8efbf14f68592,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",HIGH_STRAIN_STRESS_TEST,STRESS_TEST_ONLY,180.982634846609,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-045,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-045,db810234cfe572c68795bb6b5bb9f82aaf23660eae39a94ab47de138e7a1a2c7,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-045,e4679165ac6b9f077548c0d4ae0860ded4c7c726,21c627a69fc9fc4f62be6321da1ddac0fbebb2417e4f97896ac0a34a8578de50,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",LOW_ENERGY_CONFORMER,CORE_EQUILIBRIUM,11.073203701619,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-046,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-046,be219a31eb846166df0e03b07d33eeefa034660cbf11498c4aaa3c8ae6caf671,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-046,e4679165ac6b9f077548c0d4ae0860ded4c7c726,2a3fc33108e8d5f5b22cfb882c98c964e2e3039c6848c23fa853255002b7a072,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",EQUILIBRIUM_MINIMUM,CORE_EQUILIBRIUM,2.585002449671,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
