torsion_instance,chemical_class_id,parent_parameter,one_four_pair,one_four_atom_names,charge_i_e,charge_l_e,scee,scan_axis,angle_degrees,qm_relative_kcal_mol,distance_angstrom,pair_eel14_kcal_mol
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,-45,5.348395421266241,3.411363953261221,0.9079377964426137
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,-30,12.61886348886727,3.344383893828639,0.9261216322394051
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,-15,24.120153734931876,3.2701553730002564,0.9471434587360549
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,0,39.62646469177788,3.192981660047456,0.970035722203842
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,105,36.46525443667219,2.8778431759914804,1.0762595739848355
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,120,25.91194918747669,2.8584918036700397,1.0835456189208241
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,135,18.085910819557824,2.8289392959454536,1.094864875689251
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,150,13.569233322541978,2.824171237322147,1.096713340060992
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PHI,165,12.21349737743903,2.886416945827349,1.0730626686020786
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,-105,32.011747071349355,3.3231985944144227,0.9320256321104786
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,-90,14.696882575166297,3.381805644116454,0.9158735292716602
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,-75,4.330868332829533,3.4327221183634644,0.9022886688143531
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,-60,0.0,3.473136554104098,0.8917893731899961
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,-45,0.19638589416353,3.496624120273491,0.8857990347402565
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,-30,3.0779934750218234,3.502723235104603,0.8842566376773016
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,-15,6.97513939178259,3.4953462108829445,0.8861228856083355
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,0,10.412722960962697,3.4642303340478153,0.8940820822871431
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,15,11.945479233545104,3.35266969738102,0.9238328109110348
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,30,11.696853683615846,3.1541573249592685,0.9819758342674786
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,45,12.409782605194598,2.9941930161205157,1.034437744631721
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,60,15.683428081132595,2.8996426419726102,1.0681682721015155
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,75,23.207234060776265,2.8436388194426265,1.0892052286706546
10-9-8-35,PHI_C10_HC,LOCAL_TYPE_1,10-35,C10-H10,0.0991709998189032,0.1128650000274389,1.2,PSI,90,36.77978373595889,2.7869045367896157,1.1113786746910639
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-180,1.8361875979134048,3.762356490167463,-2.399871454175868
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-165,1.4130028718141248,3.7626033747072203,-2.399713985768907
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-150,1.3982414847839755,3.763000145993961,-2.399460959574647
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-135,1.7201805587324959,3.7636448707667753,-2.3990499240027057
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-120,2.1004462123625456,3.764605347577303,-2.398437846080438
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-105,2.282405294363951,3.7656194605637014,-2.3977919265996586
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-90,2.191846518770847,3.7665044086211728,-2.3972285603912433
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-75,1.9493375527533943,3.7671814671369033,-2.3967977173259105
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-60,1.7582771045303314,3.7677533791485027,-2.3964339043939127
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-45,1.7517423921353694,3.7681617964641667,-2.396174163662154
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-30,1.8731815879809242,3.7680099308041606,-2.396270738930674
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,-15,1.8830474967830666,3.7665602967605287,-2.3971929903662614
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,0,1.53761834092137,3.763704005457262,-2.3990122305298627
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,15,0.8500053424677801,3.7611638655009494,-2.400632427639153
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,30,0.1979165005694423,3.759775652774201,-2.4015188072522116
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,45,0.0,3.759411110834152,-2.401751677321286
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,60,0.32618472333560894,3.7596096418185203,-2.4016248497593495
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,75,1.0408015037026501,3.760011580911348,-2.4013681199880033
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,90,2.0223598887749024,3.7604769293044056,-2.4010709574693165
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,105,3.0480034924252344,3.760917233633572,-2.400789855314833
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,120,3.7373350122694022,3.761244950806009,-2.40058067455865
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,135,3.8030037733710786,3.76110939383652,-2.4006671956903642
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,150,3.292878201783699,3.761134547207854,-2.4006511407280477
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,CHI,165,2.5316328285396272,3.7618537951992947,-2.4001921480066075
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-180,12.297421019351964,2.8252208116872852,-3.195917254975118
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-165,12.017065696114134,2.955665495942029,-3.0548693529706847
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-150,12.14534987811232,3.1296002498043927,-2.8850879411038357
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-135,12.088672339648122,3.3084861865254798,-2.7290946469595205
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-120,9.406090467076242,3.4775149136153987,-2.596443772486665
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-105,5.389702277432289,3.6038703151644036,-2.5054097821425922
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-90,1.8840517384563273,3.687250473115228,-2.4487547040865314
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-75,0.0,3.741088178433878,-2.413514868009891
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-60,1.1679589391511374,3.7817225421520075,-2.3875818071116632
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-45,5.348395421266241,3.8218691803739064,-2.3625015705804064
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-30,12.61886348886727,3.856211188711592,-2.341461994513574
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,-15,24.120153734931876,3.885776453780223,-2.3236467791147124
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,0,39.62646469177788,3.9139747919581023,-2.3069060024960066
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,105,36.46525443667219,2.955067782885169,-3.0554872526039345
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,120,25.91194918747669,2.896525880784847,-3.1172419349277996
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,135,18.085910819557824,2.8366931081467617,-3.182992166214641
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,150,13.569233322541978,2.7955489070151343,-3.2298386619273423
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PHI,165,12.21349737743903,2.785434975912474,-3.2415662254791497
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,-105,32.011747071349355,3.9000738204830694,-2.3151284710984874
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,-90,14.696882575166297,3.8580595035114067,-2.340340249539521
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,-75,4.330868332829533,3.8164482382373834,-2.3658573043705955
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,-60,0.0,3.776431519166433,-2.3909269624937357
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,-45,0.19638589416353,3.7349228592949997,-2.417498909974955
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,-30,3.0779934750218234,3.687052296605864,-2.448886322957246
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,-15,6.97513939178259,3.6236546836784034,-2.491730788216446
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,0,10.412722960962697,3.5249881768673013,-2.561475808753077
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,15,11.945479233545104,3.309591955116023,-2.7281828284688565
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,30,11.696853683615846,3.021810537712954,-2.9880006798903747
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,45,12.409782605194598,2.8509826778170173,-3.1670385132258305
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,60,15.683428081132595,2.7968942149620806,-3.2282851074182006
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,75,23.207234060776265,2.801132653897978,-3.2234003372248226
25-9-8-34,PHI_S_HC,LOCAL_TYPE_12,25-34,S1-H9,-0.2900640001536579,0.11249000016463342,1.2,PSI,90,36.77978373595889,2.8157814351065196,-3.206630965249132
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-180,1.8361875979134048,2.8425690699434307,-3.187001484422086
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-165,1.4130028718141248,2.8405398811910265,-3.189278174008072
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-150,1.3982414847839755,2.840169002964039,-3.1896946400117887
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-135,1.7201805587324959,2.8431268156773077,-3.186376279639804
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-120,2.1004462123625456,2.8499033962682354,-3.17879962434676
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-105,2.282405294363951,2.857382891246596,-3.1704787878567147
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-90,2.191846518770847,2.8631078666193273,-3.164139203801267
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-75,1.9493375527533943,2.866171887764377,-3.160756646925416
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-60,1.7582771045303314,2.8676725285163287,-3.1591026365095782
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-45,1.7517423921353694,2.86893722002737,-3.157710033611539
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-30,1.8731815879809242,2.870322660855138,-3.1561858772989124
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,-15,1.8830474967830666,2.8704722142403787,-3.156021438054367
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,0,1.53761834092137,2.8679193567951993,-3.158830747460572
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,15,0.8500053424677801,2.8626312495898962,-3.1646660207387396
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,30,0.1979165005694423,2.855260024722544,-3.1728360173999723
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,45,0.0,2.8473120660328504,-3.1816926404221904
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,60,0.32618472333560894,2.84035855772938,-3.189481771880281
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,75,1.0408015037026501,2.833977445937277,-3.196663353291389
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,90,2.0223598887749024,2.8301725082647793,-3.200961008216561
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,105,3.0480034924252344,2.8313802035324067,-3.1995956721671464
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,120,3.7373350122694022,2.8360827324613043,-3.1942903998501837
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,135,3.8030037733710786,2.840626453072202,-3.189180976500523
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,150,3.292878201783699,2.843219460497338,-3.186272453234183
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,CHI,165,2.5316328285396272,2.844136906530643,-3.1852446429988395
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-180,12.297421019351964,2.8322188761901614,-3.198648212410884
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-165,12.017065696114134,2.686557647708679,-3.372074242742763
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-150,12.14534987811232,2.60229821026086,-3.481258147033772
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-135,12.088672339648122,2.573124889386751,-3.520727611336854
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-120,9.406090467076242,2.587442247717164,-3.5012460098287383
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-105,5.389702277432289,2.632082449937865,-3.4418647659369035
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-90,1.8840517384563273,2.697062764297503,-3.3589399421491284
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-75,0.0,2.7896610900592718,-3.2474453179147793
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-60,1.1679589391511374,2.9238870436902022,-3.0983658773795946
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-45,5.348395421266241,3.108412845659749,-2.914436497111833
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-30,12.61886348886727,3.2880578141790067,-2.755204548538033
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,-15,24.120153734931876,3.454471095964903,-2.622477245811659
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,0,39.62646469177788,3.601264326084606,-2.5155809252500814
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,105,36.46525443667219,3.7905791542653757,-2.38994398396562
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,120,25.91194918747669,3.6787217601349083,-2.4626140372056287
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,135,18.085910819557824,3.5173947369176752,-2.5755630297612666
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,150,13.569233322541978,3.311268864922326,-2.7358913501258466
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PHI,165,12.21349737743903,3.0636170416802604,-2.9570510028607906
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,-105,32.011747071349355,3.1636689395043684,-2.8635334539464425
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,-90,14.696882575166297,3.076788871879673,-2.9443917742550623
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,-75,4.330868332829533,2.987309662461157,-3.032585459526266
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,-60,0.0,2.8870322661240184,-3.137918461037686
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,-45,0.19638589416353,2.7829670181288373,-3.2552566331070416
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,-30,3.0779934750218234,2.694506876325983,-3.362126081427757
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,-15,6.97513939178259,2.6277101984257896,-3.4475916906321165
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,0,10.412722960962697,2.5772305836937757,-3.5151188654986245
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,15,11.945479233545104,2.560609075760041,-3.5379363180586423
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,30,11.696853683615846,2.643605153964556,-3.426862681023311
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,45,12.409782605194598,2.7840258321787186,-3.2540186016853268
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,60,15.683428081132595,2.8785892645092885,-3.1471220841318432
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,75,23.207234060776265,2.9048971613493118,-3.118620502652848
25-9-8-35,PHI_S_HC,LOCAL_TYPE_12,25-35,S1-H10,-0.2900640001536579,0.1128650000274389,1.2,PSI,90,36.77978373595889,2.9230588998338956,-3.0992436881777583
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-180,1.8361875979134048,2.458496348287432,1.5782410024774576
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-165,1.4130028718141248,2.4516857574596087,1.5826252322519558
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-150,1.3982414847839755,2.447858583305065,1.5850996327040543
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-135,1.7201805587324959,2.450364858888605,1.5834783653680842
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-120,2.1004462123625456,2.459380510355506,1.5776736153558655
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-105,2.282405294363951,2.4687109685471063,1.5717108202390553
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-90,2.191846518770847,2.4735976115126914,1.5686058731822226
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-75,1.9493375527533943,2.4725140687567877,1.5692932915278777
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-60,1.7582771045303314,2.467386024141172,1.5725548022664508
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-45,1.7517423921353694,2.4621762889109493,1.575882181460102
